Replicate,varied_value_name,pair,moa_i,moa_j,ES_ij,NES_ij,p_ij,FDR_ij,sig_ij,score_ij,ES_ji,NES_ji,p_ji,FDR_ji,sig_ji,score_ji,N_sig,score_avg,score_sd,NES_avg,NES_sd,Fisher_p,self,percent_overlap,qc1_pass,qc_pass,varied_value1,varied_value2
8,values_added_-0.05_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.55,0,0,TRUE,-7.661130254,-1,-2.58,0,0,TRUE,-7.751261198,2,-7.706195726,0.063732202,-2.565,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.05
8,values_added_-0.05_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.66,0,0,TRUE,-7.991610382,-1,-2.64,0,0,TRUE,-7.931523086,2,-7.961566734,0.042488135,-2.65,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.1
8,values_added_-0.05_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.66,0,0,TRUE,-7.991610382,-1,-2.74,0,0,TRUE,-8.231959567,2,-8.111784975,0.169952538,-2.7,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.15
8,values_added_-0.05_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.55,0,0,TRUE,-7.661130254,-0.90741,-2.47,0,0,TRUE,-7.420781069,2,-7.540955662,0.169952538,-2.51,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,0.2
8,values_added_0_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.59379,-1.61,0.0458,0.128,TRUE,-1.437391949,-0.40321,-1.13,0.31,0.904,FALSE,-0.049529674,1,-0.743460811,0.981366826,-1.37,0.339411255,0.07460558,FALSE,0,TRUE,FALSE,0,-0.2
8,values_added_0_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.38889,-1.07,0.366,0.614,FALSE,-0.226659843,-0.40741,-1.09,0.35,1,FALSE,0,0,-0.113329921,0.160272712,-1.08,0.014142136,0.391338335,FALSE,0,FALSE,FALSE,0,-0.15
8,values_added_0_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.46296,-1.22,0.242,0.569,FALSE,-0.298763035,-0.2381,-0.648,0.894,0.896,FALSE,-0.03090441,0,-0.164833722,0.18940465,-0.934,0.404465079,0.547548026,FALSE,0,FALSE,FALSE,0,-0.1
8,values_added_0_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.28987,-0.782,0.745,0.726,FALSE,-0.108747563,-0.23544,-0.662,0.89,0.892,FALSE,-0.032858466,0,-0.070803015,0.053661695,-0.722,0.084852814,0.935500479,FALSE,0,FALSE,FALSE,0,-0.05
8,values_added_0_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.46036,1.25,0.214,1,FALSE,0,0.39148,1.07,0.37,0.602,FALSE,0.235831754,0,0.117915877,0.166758233,1.16,0.127279221,0.279982977,FALSE,0,FALSE,FALSE,0,0
8,values_added_0_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.36434,1,0.446,0.751,FALSE,0.124360063,0.2801,0.72,0.799,1,FALSE,0,0,0.062180031,0.087935844,0.86,0.197989899,0.724050983,FALSE,0,TRUE,FALSE,0,0.05
8,values_added_0_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.61111,-1.67,0.018,0.0864,TRUE,-1.77602205,-0.34875,-0.948,0.486,0.612,FALSE,-0.202159652,1,-0.989090851,1.112888774,-1.309,0.510531096,0.050204161,FALSE,0,FALSE,FALSE,0,0.1
8,values_added_0_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.22222,-0.576,0.952,1,FALSE,0,0.45427,1.17,0.275,0.549,FALSE,0.304700357,0,0.152350178,0.215455689,0.297,1.23460844,0.612657665,FALSE,0,TRUE,FALSE,0,0.15
8,values_added_0_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.5,1.36,0.166,0.83,FALSE,0.110053794,0.37037,0.991,0.472,1,FALSE,0,0,0.055026897,0.077819784,1.1755,0.260922402,0.277878799,FALSE,0,FALSE,FALSE,0,0.2
8,values_added_0.05_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.53,0,0,TRUE,-7.601042958,-0.90741,-2.5,0,0.000723,TRUE,-7.852154257,2,-7.726598607,0.177562502,-2.515,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.2
8,values_added_0.05_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.58,0,0,TRUE,-7.751261198,-0.88889,-2.23,0,0,TRUE,-6.699733516,2,-7.225497357,0.743542354,-2.405,0.247487373,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.15
8,values_added_0.05_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.73,0,0,TRUE,-8.201915919,-1,-2.55,0,0,TRUE,-7.661130254,2,-7.931523086,0.382393211,-2.64,0.127279221,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.1
8,values_added_0.05_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87037,-2.28,0,0,TRUE,-6.849951756,-0.88889,-2.32,0,0,TRUE,-6.970126349,2,-6.910039052,0.084976269,-2.3,0.028284271,1.45E-05,FALSE,0,TRUE,TRUE,0.05,-0.05
8,values_added_0.05_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.37951,-1.04,0.383,0.785,FALSE,-0.109335557,-0.33333,-0.888,0.596,0.731,FALSE,-0.120841369,0,-0.115088463,0.008135838,-0.964,0.107480231,0.565473457,FALSE,0,FALSE,FALSE,0.05,0
8,values_added_0.05_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.13,0.00181,0.00106,TRUE,6.336098507,0.7963,1.97,0.00169,0.00403,TRUE,4.717549059,2,5.526823783,1.14448729,2.05,0.113137085,4.19E-05,FALSE,0,TRUE,TRUE,0.05,0.05
8,values_added_0.05_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.41,0,0,TRUE,7.240519181,0.94444,2.47,0,0,TRUE,7.420781069,2,7.330650125,0.127464404,2.44,0.042426407,1.45E-05,FALSE,0,FALSE,FALSE,0.05,0.1
8,values_added_0.05_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.48,0,0,TRUE,7.450824717,0.98148,2.53,0,0,TRUE,7.601042958,2,7.525933838,0.106220336,2.505,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.15
8,values_added_0.05_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.43,0,0,TRUE,7.300606477,0.94444,2.44,0,0,TRUE,7.330650125,2,7.315628301,0.021244067,2.435,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,0.05,0.2
8,values_added_0.1_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.88889,-2.4,0,0,TRUE,-7.210475533,-0.88889,-2.41,0,0,TRUE,-7.240519181,2,-7.225497357,0.021244067,-2.405,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.2
8,values_added_0.1_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.54,0,0,TRUE,-7.631086606,-0.96296,-2.63,0,0,TRUE,-7.901479438,2,-7.766283022,0.191196605,-2.585,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.15
8,values_added_0.1_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.62,0,0,TRUE,-7.87143579,-1,-2.73,0,0,TRUE,-8.201915919,2,-8.036675854,0.23368474,-2.675,0.077781746,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.1
8,values_added_0.1_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.66,0,0,TRUE,-7.991610382,-1,-2.64,0,0,TRUE,-7.931523086,2,-7.961566734,0.042488135,-2.65,0.014142136,1.45E-05,FALSE,0,TRUE,TRUE,0.1,-0.05
8,values_added_0.1_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.19083,-0.503,0.99,1,FALSE,0,-0.48148,-1.31,0.186,0.249,FALSE,-0.790978855,0,-0.395489428,0.559306512,-0.9065,0.570635172,0.495715733,FALSE,0,TRUE,FALSE,0.1,0
8,values_added_0.1_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.04,0.00157,0.000928,TRUE,6.186202129,0.92593,2.45,0,0,TRUE,7.360693773,2,6.773447951,0.830491006,2.245,0.28991378,2.23E-05,FALSE,0,TRUE,TRUE,0.1,0.05
8,values_added_0.1_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.19,0,0.000694,TRUE,6.91742276,0.87037,2.31,0,0,TRUE,6.9400827,2,6.92875273,0.016022998,2.25,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.1
8,values_added_0.1_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.22,0,0.000361,TRUE,7.642334012,0.92593,2.47,0,0,TRUE,7.420781069,2,7.531557541,0.156661588,2.345,0.176776695,1.45E-05,FALSE,0,TRUE,TRUE,0.1,0.15
8,values_added_0.1_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.66667,1.8,0.0105,0.036,TRUE,2.598655499,0.7963,2.05,0.00177,0.00688,TRUE,4.432943702,2,3.5157996,1.297037627,1.925,0.176776695,0.000221034,FALSE,0,TRUE,TRUE,0.1,0.2
8,values_added_0.15_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.83333,-2.2,0,0.000914,TRUE,-6.685918369,-0.94444,-2.71,0,0,TRUE,-8.141828623,2,-7.413873496,1.029484013,-2.455,0.360624458,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.2
8,values_added_0.15_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.41,0,0,TRUE,-7.240519181,-0.94444,-2.56,0,0,TRUE,-7.691173902,2,-7.465846541,0.318661009,-2.485,0.106066017,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.15
8,values_added_0.15_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.58,0,0,TRUE,-7.751261198,-0.94444,-2.49,0,0,TRUE,-7.480868365,2,-7.616064782,0.191196605,-2.535,0.06363961,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.1
8,values_added_0.15_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.52,0,0,TRUE,-7.57099931,-1,-2.71,0,0,TRUE,-8.141828623,2,-7.856413966,0.403637278,-2.615,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,0.15,-0.05
8,values_added_0.15_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.31481,-0.825,0.664,0.797,FALSE,-0.081296885,-0.24074,-0.662,0.885,1,FALSE,0,0,-0.040648442,0.057485579,-0.7435,0.115258405,0.900053378,FALSE,0,FALSE,FALSE,0.15,0
8,values_added_0.15_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.09,0.00147,0.00223,TRUE,5.542042836,0.87037,2.28,0,0,TRUE,6.849951756,2,6.195997296,0.924831267,2.185,0.134350288,2.10E-05,FALSE,0,TRUE,TRUE,0.15,0.05
8,values_added_0.15_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.48,0,0,TRUE,7.450824717,0.85185,2.26,0,0.000513,TRUE,7.435134755,2,7.442979736,0.011094479,2.37,0.155563492,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.1
8,values_added_0.15_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.21,0,0.00183,TRUE,6.049983092,0.74074,1.98,0.00701,0.0135,TRUE,3.701939138,2,4.875961115,1.660317802,2.095,0.16263456,8.94E-05,FALSE,0,TRUE,TRUE,0.15,0.15
8,values_added_0.15_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.81481,2.16,0,0.0028,TRUE,5.514138652,0.7963,2.13,0,0.00185,TRUE,5.820924219,2,5.667531435,0.216930154,2.145,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,0.15,0.2
8,values_added_0.2_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.52,0,0,TRUE,-7.57099931,-0.90741,-2.48,0,0,TRUE,-7.450824717,2,-7.510912014,0.084976269,-2.5,0.028284271,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.2
8,values_added_0.2_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.83333,-2.16,0.00199,0.00392,TRUE,-5.198502095,-0.85185,-2.32,0,0,TRUE,-6.970126349,2,-6.084314222,1.252727523,-2.24,0.113137085,2.79E-05,FALSE,0,TRUE,TRUE,0.2,-0.15
8,values_added_0.2_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.85185,-2.33,0,0,TRUE,-7.000169997,-0.94444,-2.56,0,0,TRUE,-7.691173902,2,-7.345671949,0.488613547,-2.445,0.16263456,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.1
8,values_added_0.2_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.54,0,0,TRUE,-7.631086606,-1,-2.55,0,0,TRUE,-7.661130254,2,-7.64610843,0.021244067,-2.545,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,0.2,-0.05
8,values_added_0.2_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.5176,-1.44,0.106,0.302,FALSE,-0.748790002,-0.90741,-2.44,0,0,TRUE,-7.330650125,1,-4.039720064,4.654077926,-1.94,0.707106781,0.001066413,FALSE,0,TRUE,FALSE,0.2,0
8,values_added_0.2_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.94444,2.56,0,0,TRUE,7.691173902,0.81481,2.17,0,0.00131,TRUE,6.255521288,2,6.973347595,1.015159698,2.365,0.275771645,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.05
8,values_added_0.2_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.98148,2.65,0,0,TRUE,7.961566734,0.83333,2.25,0,0.000284,TRUE,7.980033735,2,7.970800235,0.013058141,2.45,0.282842712,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.1
8,values_added_0.2_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.19,0.00194,0.00175,TRUE,6.037746673,0.7963,2.22,0,0.00116,TRUE,6.516903264,2,6.277324969,0.338814874,2.205,0.021213203,2.72E-05,FALSE,0,TRUE,TRUE,0.2,0.15
8,values_added_0.2_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.25,0,0,TRUE,6.759820812,0.77778,2.08,0,0.00511,TRUE,4.766484528,2,5.76315267,1.409501604,2.165,0.120208153,1.45E-05,FALSE,0,TRUE,TRUE,0.2,0.2
9,values_added_-0.2_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.4,0,0,TRUE,7.210475533,0.74074,2,0.00354,0.0117,TRUE,3.863628277,2,5.537051905,2.366578391,2.2,0.282842712,4.75E-05,FALSE,0,TRUE,TRUE,-0.2,-0.2
9,values_added_-0.2_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.2,0.00197,0.004,TRUE,5.275468019,0.72222,1.97,0.0113,0.00667,TRUE,4.286472107,2,4.780970063,0.699325716,2.085,0.16263456,0.000260736,FALSE,0,TRUE,TRUE,-0.2,-0.15
9,values_added_-0.2_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.96296,2.55,0,0,TRUE,7.661130254,0.81481,2.22,0,0.000289,TRUE,7.856806789,2,7.758968521,0.138364205,2.385,0.233345238,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,-0.1
9,values_added_-0.2_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,1,2.68,0,0,TRUE,8.051697678,0.88889,2.33,0,0.000742,TRUE,7.291958901,2,7.67182829,0.537216442,2.505,0.247487373,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,-0.05
9,values_added_-0.2_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.33623,-0.92,0.532,0.536,FALSE,-0.249168393,-0.67,-1.77,0.0156,0.0411,TRUE,-2.453499975,1,-1.351334184,1.558697809,-1.345,0.601040764,0.048065615,FALSE,0,FALSE,FALSE,-0.2,0
9,values_added_-0.2_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.71,0,0,TRUE,-8.141828623,-0.98148,-2.5,0,0,TRUE,-7.510912014,2,-7.826370318,0.446125413,-2.605,0.148492424,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.05
9,values_added_-0.2_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.54,0,0,TRUE,-7.631086606,-0.92593,-2.51,0,0,TRUE,-7.540955662,2,-7.586021134,0.063732202,-2.525,0.021213203,1.45E-05,FALSE,0,TRUE,TRUE,-0.2,0.1
9,values_added_-0.2_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.55,0,0,TRUE,-7.661130254,-0.7963,-2.11,0.00191,0.00343,TRUE,-5.200529407,2,-6.43082983,1.739907545,-2.33,0.311126984,2.68E-05,FALSE,0,TRUE,TRUE,-0.2,0.15
9,values_added_-0.2_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.85185,-2.32,0,0,TRUE,-6.970126349,-0.74074,-1.98,0.00183,0.0163,TRUE,-3.539868543,2,-5.254997446,2.425558555,-2.15,0.240416306,2.58E-05,FALSE,0,TRUE,TRUE,-0.2,0.2
9,values_added_-0.15_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.77778,2.08,0.00197,0.00677,TRUE,4.512375569,0.87037,2.26,0,0.000772,TRUE,7.033984901,2,5.773180235,1.783047058,2.17,0.127279221,2.76E-05,FALSE,0,TRUE,TRUE,-0.15,-0.2
9,values_added_-0.15_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.7963,2.16,0.00368,0.00508,TRUE,4.955334381,0.77778,2.09,0,0.00143,TRUE,5.945347682,2,5.450341032,0.700045118,2.125,0.049497475,4.93E-05,FALSE,0,TRUE,TRUE,-0.15,-0.15
9,values_added_-0.15_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.85185,2.26,0,0.000373,TRUE,7.74793804,0.81481,2.15,0,0,TRUE,6.459384332,2,7.103661186,0.911145065,2.205,0.077781746,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,-0.1
9,values_added_-0.15_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.92593,2.41,0,0,TRUE,7.240519181,0.83333,2.23,0,0.000715,TRUE,7.014897527,2,7.127708354,0.159538602,2.32,0.127279221,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,-0.05
9,values_added_-0.15_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.41543,-1.1,0.332,0.58,FALSE,-0.260229207,-0.59259,-1.67,0.0372,0.134,TRUE,-1.457734987,1,-0.858982097,0.846764457,-1.385,0.403050865,0.066618883,FALSE,0,FALSE,FALSE,-0.15,0
9,values_added_-0.15_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.98148,-2.66,0,0,TRUE,-7.991610382,-0.98148,-2.54,0,0,TRUE,-7.631086606,2,-7.811348494,0.254928807,-2.6,0.084852814,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.05
9,values_added_-0.15_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.94444,-2.49,0,0,TRUE,-7.480868365,-0.94444,-2.53,0,0,TRUE,-7.601042958,2,-7.540955662,0.084976269,-2.51,0.028284271,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.1
9,values_added_-0.15_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87037,-2.38,0,0,TRUE,-7.150388237,-0.88889,-2.39,0,0.000991,TRUE,-7.179383966,2,-7.164886101,0.020503077,-2.385,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.15
9,values_added_-0.15_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.87037,-2.3,0,0,TRUE,-6.910039052,-0.87037,-2.38,0,0.00098,TRUE,-7.16088194,2,-7.035460496,0.177372707,-2.34,0.056568542,1.45E-05,FALSE,0,TRUE,TRUE,-0.15,0.2
9,values_added_-0.1_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.83333,2.22,0.00181,0.00109,TRUE,6.576913175,0.94444,2.62,0,0,TRUE,7.87143579,2,7.224174482,0.91536572,2.42,0.282842712,2.55E-05,FALSE,0,TRUE,TRUE,-0.1,-0.2
9,values_added_-0.1_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.88889,2.45,0,0,TRUE,7.360693773,0.96296,2.55,0,0,TRUE,7.661130254,2,7.510912014,0.212440673,2.5,0.070710678,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.15
9,values_added_-0.1_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.88889,2.35,0,0,TRUE,7.060257293,0.7963,2.07,0.00177,0.00266,TRUE,5.330495012,2,6.195376152,1.223126638,2.21,0.197989899,2.50E-05,FALSE,0,TRUE,TRUE,-0.1,-0.1
9,values_added_-0.1_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.34,0,0,TRUE,7.030213645,0.90741,2.3,0,0,TRUE,6.910039052,2,6.970126349,0.084976269,2.32,0.028284271,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,-0.05
9,values_added_-0.1_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.59821,-1.61,0.0418,0.193,TRUE,-1.150252732,-0.96296,-2.6,0,0,TRUE,-7.811348494,2,-4.480800613,4.710105983,-2.105,0.700035713,0.000459037,FALSE,0,FALSE,FALSE,-0.1,0
9,values_added_-0.1_0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-1,-2.53,0,0,TRUE,-7.601042958,-0.98148,-2.58,0,0,TRUE,-7.751261198,2,-7.676152078,0.106220336,-2.555,0.035355339,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.05
9,values_added_-0.1_0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.48,0,0,TRUE,-7.450824717,-0.94444,-2.47,0,0,TRUE,-7.420781069,2,-7.435802893,0.021244067,-2.475,0.007071068,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.1
9,values_added_-0.1_0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.96296,-2.51,0,0,TRUE,-7.540955662,-0.98148,-2.7,0,0,TRUE,-8.111784975,2,-7.826370318,0.403637278,-2.605,0.134350288,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.15
9,values_added_-0.1_0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.92593,-2.42,0,0,TRUE,-7.270562829,-0.98148,-2.65,0,0,TRUE,-7.961566734,2,-7.616064782,0.488613547,-2.535,0.16263456,1.45E-05,FALSE,0,TRUE,TRUE,-0.1,0.2
9,values_added_-0.05_-0.2,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.90741,2.4,0,0,TRUE,7.210475533,0.98148,2.53,0,0,TRUE,7.601042958,2,7.405759245,0.276172875,2.465,0.091923882,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.2
9,values_added_-0.05_-0.15,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.96296,2.57,0,0,TRUE,7.72121755,0.94444,2.5,0,0,TRUE,7.510912014,2,7.616064782,0.148708471,2.535,0.049497475,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.15
9,values_added_-0.05_-0.1,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.98148,2.6,0,0,TRUE,7.811348494,0.81481,2.1,0.00162,0.00327,TRUE,5.219449719,2,6.515399107,1.8327492,2.35,0.353553391,2.30E-05,FALSE,0,TRUE,TRUE,-0.05,-0.1
9,values_added_-0.05_-0.05,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,0.85185,2.21,0,0.000688,TRUE,6.988929551,0.92593,2.36,0,0,TRUE,7.090300941,2,7.039615246,0.071680397,2.285,0.106066017,1.45E-05,FALSE,0,TRUE,TRUE,-0.05,-0.05
9,values_added_-0.05_0,Synthetic drug set 1 & Synthetic drug set 2,Synthetic drug set 1,Synthetic drug set 2,-0.37295,-1.02,0.414,1,FALSE,0,-0.39632,-1.03,0.417,0.521,FALSE,-0.291657145,0,-0.145828573,0.206232745,-1.025,0.007071068,0.475886723,FALSE,0,FALSE,FALSE,-0.05,0
